date,market_title,title,identifier,odd_name,value
2021-10-03T16:28:13.245684,Vítěz,ANO 2011,6973,Vítěz,1.6
2021-10-03T16:28:13.245684,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6991,Vítěz,2.1
2021-10-03T16:28:13.245684,Vítěz,Piráti+STAN,7009,Vítěz,25.0
2021-10-03T16:28:13.245684,Vítěz,SPD,7012,Vítěz,25.0
2021-10-03T16:28:13.245684,Vítěz,ČSSD,7032,Vítěz,200.0
2021-10-04T04:25:03.649162,Vítěz,ANO 2011,6973,Vítěz,1.6
2021-10-04T04:25:03.649162,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6991,Vítěz,2.1
2021-10-04T04:25:03.649162,Vítěz,Piráti+STAN,7009,Vítěz,25.0
2021-10-04T04:25:03.649162,Vítěz,SPD,7012,Vítěz,25.0
2021-10-04T04:25:03.649162,Vítěz,ČSSD,7032,Vítěz,200.0
2021-10-04T16:29:17.826682,Vítěz,ANO 2011,6973,Vítěz,1.6
2021-10-04T16:29:17.826682,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6991,Vítěz,2.1
2021-10-04T16:29:17.826682,Vítěz,Piráti+STAN,7009,Vítěz,25.0
2021-10-04T16:29:17.826682,Vítěz,SPD,7012,Vítěz,25.0
2021-10-04T16:29:17.826682,Vítěz,ČSSD,7032,Vítěz,200.0
2021-10-05T04:25:26.636240,Vítěz,ANO 2011,6973,Vítěz,1.6
2021-10-05T04:25:26.636240,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6991,Vítěz,2.1
2021-10-05T04:25:26.636240,Vítěz,Piráti+STAN,7009,Vítěz,25.0
2021-10-05T04:25:26.636240,Vítěz,SPD,7012,Vítěz,25.0
2021-10-05T04:25:26.636240,Vítěz,ČSSD,7032,Vítěz,200.0
2021-10-05T16:29:54.036073,Vítěz,ANO 2011,6973,Vítěz,1.6
2021-10-05T16:29:54.036073,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6991,Vítěz,2.1
2021-10-05T16:29:54.036073,Vítěz,Piráti+STAN,7009,Vítěz,25.0
2021-10-05T16:29:54.036073,Vítěz,SPD,7012,Vítěz,25.0
2021-10-05T16:29:54.036073,Vítěz,ČSSD,7032,Vítěz,200.0
2021-10-06T04:24:41.320524,Vítěz,ANO 2011,6973,Vítěz,1.9
2021-10-06T04:24:41.320524,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6991,Vítěz,2.0
2021-10-06T04:24:41.320524,Vítěz,Piráti+STAN,7009,Vítěz,25.0
2021-10-06T04:24:41.320524,Vítěz,SPD,7012,Vítěz,25.0
2021-10-06T04:24:41.320524,Vítěz,ČSSD,7032,Vítěz,200.0
